a,b,theta,A1,A2,E,E_p,E_t,machine_type,status,file_name
5.9,8.7,68.5,-7,33,-52.02217162,-7.897988325,-9.056548743,2,Done,tetracene_A1=-7_A2=33_a=5.9_b=8.7_theta=68.5_cx=0_cy=0_cz=0.log
6,8.4,69,-6,33,-52.72834,-7.585923209,-9.389123395,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.4_theta=69.0_cx=0_cy=0_cz=0.log
5.8,9,66,-9,33,-46.78386749,-8.153578795,-7.619177474,2,Done,tetracene_A1=-9_A2=33_a=5.8_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.9,9,67.5,-8,33,-50.29101586,-7.978198536,-8.583654697,1,Done,tetracene_A1=-8_A2=33_a=5.9_b=9.0_theta=67.5_cx=0_cy=0_cz=0.log
6,8.4,68.5,-5,33,-53.60509697,-7.523989227,-9.639279629,1,Done,tetracene_A1=-5_A2=33_a=6.0_b=8.4_theta=68.5_cx=0_cy=0_cz=0.log
5.9,8.8,64,-10,33,-36.52732196,-7.322205857,-5.470727562,1,Done,tetracene_A1=-10_A2=33_a=5.9_b=8.8_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.8,68.5,-7,33,-52.07604837,-7.897988952,-9.070017617,2,Done,tetracene_A1=-7_A2=33_a=5.9_b=8.8_theta=68.5_cx=0_cy=0_cz=0.log
6,8.4,69.5,-6,33,-52.93851569,-7.511706347,-9.478775749,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.4_theta=69.5_cx=0_cy=0_cz=0.log
5.8,9,66.5,-9,33,-47.51037849,-8.205672166,-7.774758538,2,Done,tetracene_A1=-9_A2=33_a=5.8_b=9.0_theta=66.5_cx=0_cy=0_cz=0.log
5.9,9.1,67.5,-8,33,-50.15935422,-7.978198536,-8.550739287,1,Done,tetracene_A1=-8_A2=33_a=5.9_b=9.1_theta=67.5_cx=0_cy=0_cz=0.log
6,8.4,69,-5,33,-53.71794837,-7.437091642,-9.710941271,1,Done,tetracene_A1=-5_A2=33_a=6.0_b=8.4_theta=69.0_cx=0_cy=0_cz=0.log
5.9,8.9,68.5,-7,33,-51.92236239,-7.897988325,-9.031596435,2,Done,tetracene_A1=-7_A2=33_a=5.9_b=8.9_theta=68.5_cx=0_cy=0_cz=0.log
6,8.4,70,-6,33,-53.0308199,-7.400732458,-9.557338746,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.4_theta=70.0_cx=0_cy=0_cz=0.log
5.9,8.8,64.5,-10,33,-37.98192528,-7.431023621,-5.77996951,1,Done,tetracene_A1=-10_A2=33_a=5.9_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log
5.8,9.1,65.5,-9,33,-46.69855374,-8.088562484,-7.630357192,2,Done,tetracene_A1=-9_A2=33_a=5.8_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
5.9,9.2,67.5,-8,33,-49.87325986,-7.978198536,-8.479215697,1,Done,tetracene_A1=-8_A2=33_a=5.9_b=9.2_theta=67.5_cx=0_cy=0_cz=0.log
6,8.7,67.5,-7,33,-51.26212774,-7.640320796,-8.995371538,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.7_theta=67.5_cx=0_cy=0_cz=0.log
6,8.5,69,-5,33,-53.86232336,-7.437091642,-9.747035019,1,Done,tetracene_A1=-5_A2=33_a=6.0_b=8.5_theta=69.0_cx=0_cy=0_cz=0.log
6,8.5,70,-6,33,-53.20422601,-7.400732458,-9.600690274,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.5_theta=70.0_cx=0_cy=0_cz=0.log
5.9,8.8,65,-10,33,-39.36181475,-7.535606947,-6.072650214,1,Done,tetracene_A1=-10_A2=33_a=5.9_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log
5.8,9.1,66,-9,33,-47.38471082,-8.153578795,-7.769388308,2,Done,tetracene_A1=-9_A2=33_a=5.8_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
6,8.7,68,-7,33,-51.653074,-7.673767079,-9.076384961,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.7_theta=68.0_cx=0_cy=0_cz=0.log
6,8.6,70,-6,33,-53.11873907,-7.400732458,-9.579318538,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.6_theta=70.0_cx=0_cy=0_cz=0.log
5.7,8.9,67,-8,33,-49.06411584,-8.289730895,-8.121163511,1,Done,tetracene_A1=-8_A2=33_a=5.7_b=8.9_theta=67.0_cx=0_cy=0_cz=0.log
6,8.6,69,-5,33,-53.74591774,-7.437091642,-9.717933615,1,Done,tetracene_A1=-5_A2=33_a=6.0_b=8.6_theta=69.0_cx=0_cy=0_cz=0.log
5.8,9.1,66.5,-9,33,-47.99640255,-8.205672166,-7.896264555,2,Done,tetracene_A1=-9_A2=33_a=5.8_b=9.1_theta=66.5_cx=0_cy=0_cz=0.log
6,8.6,64,-10,33,-32.96646375,-6.856432794,-4.813399541,1,Done,tetracene_A1=-10_A2=33_a=6.0_b=8.6_theta=64.0_cx=0_cy=0_cz=0.log
6,8.7,68.5,-7,33,-51.96825722,-7.689349407,-9.1473896,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.7_theta=68.5_cx=0_cy=0_cz=0.log
6.1,8.4,69,-6,33,-52.67490125,-7.346383817,-9.495533403,2,Done,tetracene_A1=-6_A2=33_a=6.1_b=8.4_theta=69.0_cx=0_cy=0_cz=0.log
5.7,8.9,67.5,-8,33,-49.46360627,-8.202397819,-8.264702659,1,Done,tetracene_A1=-8_A2=33_a=5.7_b=8.9_theta=67.5_cx=0_cy=0_cz=0.log
5.9,8.9,66.5,-9,33,-47.0433504,-7.859274095,-7.831200553,2,Done,tetracene_A1=-9_A2=33_a=5.9_b=8.9_theta=66.5_cx=0_cy=0_cz=0.log
6.1,8.4,68,-5,33,-53.22574961,-7.301495517,-9.655689643,1,Done,tetracene_A1=-5_A2=33_a=6.1_b=8.4_theta=68.0_cx=0_cy=0_cz=0.log
6,8.6,64.5,-10,33,-34.6091017,-6.968472195,-5.168039328,1,Done,tetracene_A1=-10_A2=33_a=6.0_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
6,8.8,68.5,-7,33,-51.88680642,-7.689349407,-9.127026901,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.8_theta=68.5_cx=0_cy=0_cz=0.log
6.1,8.4,69.5,-6,33,-52.93072452,-7.333971669,-9.565695296,2,Done,tetracene_A1=-6_A2=33_a=6.1_b=8.4_theta=69.5_cx=0_cy=0_cz=0.log
5.9,9,66.5,-9,33,-47.59087547,-7.859274095,-7.968081819,2,Done,tetracene_A1=-9_A2=33_a=5.9_b=9.0_theta=66.5_cx=0_cy=0_cz=0.log
5.7,8.9,68,-8,33,-49.73073477,-8.075866702,-8.394750341,1,Done,tetracene_A1=-8_A2=33_a=5.7_b=8.9_theta=68.0_cx=0_cy=0_cz=0.log
6.1,8.4,68.5,-5,33,-53.48466274,-7.304789944,-9.718770713,1,Done,tetracene_A1=-5_A2=33_a=6.1_b=8.4_theta=68.5_cx=0_cy=0_cz=0.log
6,8.6,65,-10,33,-36.17863975,-7.077478212,-5.505920832,1,Done,tetracene_A1=-10_A2=33_a=6.0_b=8.6_theta=65.0_cx=0_cy=0_cz=0.log
6,8.9,68.5,-7,33,-51.61802129,-7.689349407,-9.05983062,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.9_theta=68.5_cx=0_cy=0_cz=0.log
6.1,8.4,70,-6,33,-53.09541578,-7.295760075,-9.625973907,2,Done,tetracene_A1=-6_A2=33_a=6.1_b=8.4_theta=70.0_cx=0_cy=0_cz=0.log
5.9,9.1,65.5,-9,33,-46.68863908,-7.695709849,-7.824304846,2,Done,tetracene_A1=-9_A2=33_a=5.9_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
5.7,9,68,-8,33,-49.99406307,-8.075866702,-8.460582415,1,Done,tetracene_A1=-8_A2=33_a=5.7_b=9.0_theta=68.0_cx=0_cy=0_cz=0.log
6.1,8.4,69,-5,33,-53.65821946,-7.284548981,-9.772280373,1,Done,tetracene_A1=-5_A2=33_a=6.1_b=8.4_theta=69.0_cx=0_cy=0_cz=0.log
5.8,8.7,69,-7,33,-51.56327481,-7.716199305,-9.03271905,2,Done,tetracene_A1=-7_A2=33_a=5.8_b=8.7_theta=69.0_cx=0_cy=0_cz=0.log
6,8.7,64,-10,33,-35.57281901,-6.856432794,-5.464988355,1,Done,tetracene_A1=-10_A2=33_a=6.0_b=8.7_theta=64.0_cx=0_cy=0_cz=0.log
6.1,8.5,70,-6,33,-53.13270242,-7.295760075,-9.635295568,2,Done,tetracene_A1=-6_A2=33_a=6.1_b=8.5_theta=70.0_cx=0_cy=0_cz=0.log
5.9,9.1,66,-9,33,-47.32388753,-7.781705074,-7.940119346,2,Done,tetracene_A1=-9_A2=33_a=5.9_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
5.8,8.8,69,-7,33,-51.67101075,-7.716199305,-9.059653035,2,Done,tetracene_A1=-7_A2=33_a=5.8_b=8.8_theta=69.0_cx=0_cy=0_cz=0.log
5.7,9.1,68,-8,33,-50.03968806,-8.075866702,-8.471988665,1,Done,tetracene_A1=-8_A2=33_a=5.7_b=9.1_theta=68.0_cx=0_cy=0_cz=0.log
6.1,8.5,69,-5,33,-53.66562157,-7.284548981,-9.774130901,1,Done,tetracene_A1=-5_A2=33_a=6.1_b=8.5_theta=69.0_cx=0_cy=0_cz=0.log
6.1,8.6,70,-6,33,-52.93251167,-7.295760075,-9.585247881,2,Done,tetracene_A1=-6_A2=33_a=6.1_b=8.6_theta=70.0_cx=0_cy=0_cz=0.log
6,8.7,64.5,-10,33,-37.03368237,-6.968472195,-5.774184495,1,Done,tetracene_A1=-10_A2=33_a=6.0_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
5.9,9.1,66.5,-9,33,-47.89909583,-7.859274095,-8.04513691,2,Done,tetracene_A1=-9_A2=33_a=5.9_b=9.1_theta=66.5_cx=0_cy=0_cz=0.log
5.8,8.9,69,-7,33,-51.56042341,-7.716199305,-9.032006199,2,Done,tetracene_A1=-7_A2=33_a=5.8_b=8.9_theta=69.0_cx=0_cy=0_cz=0.log
5.9,8.4,70.5,-6,33,-52.10429134,-6.965501562,-9.543322055,2,Done,tetracene_A1=-6_A2=33_a=5.9_b=8.4_theta=70.5_cx=0_cy=0_cz=0.log
5.8,8.9,67,-8,33,-49.67993658,-8.208672918,-8.315647686,1,Done,tetracene_A1=-8_A2=33_a=5.8_b=8.9_theta=67.0_cx=0_cy=0_cz=0.log
6.1,8.6,69,-5,33,-53.43409799,-7.284548981,-9.716250006,1,Done,tetracene_A1=-5_A2=33_a=6.1_b=8.6_theta=69.0_cx=0_cy=0_cz=0.log
6,8.9,66.5,-9,33,-47.01441717,-7.437276131,-8.034966228,2,Done,tetracene_A1=-9_A2=33_a=6.0_b=8.9_theta=66.5_cx=0_cy=0_cz=0.log
6,8.7,65,-10,33,-38.42553469,-7.077478212,-6.067644566,1,Done,tetracene_A1=-10_A2=33_a=6.0_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log
5.9,8.7,69,-7,33,-52.20046102,-7.828359188,-9.13593566,2,Done,tetracene_A1=-7_A2=33_a=5.9_b=8.7_theta=69.0_cx=0_cy=0_cz=0.log
5.9,8.5,70.5,-6,33,-52.33215529,-6.965501562,-9.60028804,2,Done,tetracene_A1=-6_A2=33_a=5.9_b=8.5_theta=70.5_cx=0_cy=0_cz=0.log
6,9,66.5,-9,33,-47.37693723,-7.437276131,-8.125596242,2,Done,tetracene_A1=-9_A2=33_a=6.0_b=9.0_theta=66.5_cx=0_cy=0_cz=0.log
5.8,8.9,67.5,-8,33,-50.13608113,-8.198411875,-8.434814345,1,Done,tetracene_A1=-8_A2=33_a=5.8_b=8.9_theta=67.5_cx=0_cy=0_cz=0.log
6,8.8,64,-10,33,-37.70258042,-6.856432794,-5.997428708,1,Done,tetracene_A1=-10_A2=33_a=6.0_b=8.8_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.4,69.5,-5,33,-52.99043587,-7.103824847,-9.695696543,1,Done,tetracene_A1=-5_A2=33_a=5.9_b=8.4_theta=69.5_cx=0_cy=0_cz=0.log
5.9,8.8,69,-7,33,-52.16712016,-7.828359188,-9.127600445,2,Done,tetracene_A1=-7_A2=33_a=5.9_b=8.8_theta=69.0_cx=0_cy=0_cz=0.log
5.9,8.6,70.5,-6,33,-52.29014726,-6.965501562,-9.589786033,2,Done,tetracene_A1=-6_A2=33_a=5.9_b=8.6_theta=70.5_cx=0_cy=0_cz=0.log
6,9.1,65.5,-9,33,-46.43115667,-7.251231966,-7.982173184,2,Done,tetracene_A1=-9_A2=33_a=6.0_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
6,8.8,64.5,-10,33,-38.99738204,-6.968472195,-6.265109413,1,Done,tetracene_A1=-10_A2=33_a=6.0_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.9,68,-8,33,-50.49041093,-8.161308464,-8.5419485,1,Done,tetracene_A1=-8_A2=33_a=5.8_b=8.9_theta=68.0_cx=0_cy=0_cz=0.log
5.9,8.5,69.5,-5,33,-53.19218535,-7.103824847,-9.746133914,1,Done,tetracene_A1=-5_A2=33_a=5.9_b=8.5_theta=69.5_cx=0_cy=0_cz=0.log
5.9,8.9,69,-7,33,-51.93654286,-7.828359188,-9.069956122,2,Done,tetracene_A1=-7_A2=33_a=5.9_b=8.9_theta=69.0_cx=0_cy=0_cz=0.log
6,8.4,70.5,-6,33,-52.99769741,-7.248577598,-9.625135554,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.4_theta=70.5_cx=0_cy=0_cz=0.log
6,9.1,66,-9,33,-47.002999,-7.346988737,-8.077255382,2,Done,tetracene_A1=-9_A2=33_a=6.0_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
6,8.8,65,-10,33,-40.22733929,-7.077478212,-6.518095717,1,Done,tetracene_A1=-10_A2=33_a=6.0_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log
5.8,9,68,-8,33,-50.59688431,-8.161308464,-8.568566846,1,Done,tetracene_A1=-8_A2=33_a=5.8_b=9.0_theta=68.0_cx=0_cy=0_cz=0.log
6,8.7,69,-7,33,-52.20169094,-7.683546195,-9.208649636,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.7_theta=69.0_cx=0_cy=0_cz=0.log
5.9,8.6,69.5,-5,33,-53.12191427,-7.103824847,-9.728566144,1,Done,tetracene_A1=-5_A2=33_a=5.9_b=8.6_theta=69.5_cx=0_cy=0_cz=0.log
6,8.5,70.5,-6,33,-53.08359098,-7.248577598,-9.646608946,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.5_theta=70.5_cx=0_cy=0_cz=0.log
6,9.1,66.5,-9,33,-47.52550148,-7.437276131,-8.162737304,2,Done,tetracene_A1=-9_A2=33_a=6.0_b=9.1_theta=66.5_cx=0_cy=0_cz=0.log
6,8.8,69,-7,33,-52.04259707,-7.683546195,-9.16887617,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.8_theta=69.0_cx=0_cy=0_cz=0.log
5.9,8.7,65.5,-10,33,-38.69579572,-7.635291931,-5.856302964,1,Done,tetracene_A1=-10_A2=33_a=5.9_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log
6,8.6,70.5,-6,33,-52.92184651,-7.248577598,-9.606172829,2,Done,tetracene_A1=-6_A2=33_a=6.0_b=8.6_theta=70.5_cx=0_cy=0_cz=0.log
5.8,9.1,68,-8,33,-50.50842548,-8.161308464,-8.546452139,1,Done,tetracene_A1=-8_A2=33_a=5.8_b=9.1_theta=68.0_cx=0_cy=0_cz=0.log
6,8.4,69.5,-5,33,-53.7107069,-7.311092655,-9.772130399,1,Done,tetracene_A1=-5_A2=33_a=6.0_b=8.4_theta=69.5_cx=0_cy=0_cz=0.log
5.7,9,66,-9,33,-46.26353871,-8.412253478,-7.359757938,2,Done,tetracene_A1=-9_A2=33_a=5.7_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
6,8.9,69,-7,33,-51.70553384,-7.683546195,-9.084610362,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.9_theta=69.0_cx=0_cy=0_cz=0.log
6.1,8.4,70.5,-6,33,-53.16196196,-7.227656415,-9.676662282,2,Done,tetracene_A1=-6_A2=33_a=6.1_b=8.4_theta=70.5_cx=0_cy=0_cz=0.log
5.9,8.8,65.5,-10,33,-40.6659236,-7.635291931,-6.348834935,1,Done,tetracene_A1=-10_A2=33_a=5.9_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log
5.7,9,66.5,-9,33,-47.0130492,-8.420081037,-7.543221781,2,Done,tetracene_A1=-9_A2=33_a=5.7_b=9.0_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.9,67,-8,33,-49.77534069,-7.941269572,-8.473200386,1,Done,tetracene_A1=-8_A2=33_a=5.9_b=8.9_theta=67.0_cx=0_cy=0_cz=0.log
6,8.5,69.5,-5,33,-53.7688319,-7.311092655,-9.786661648,1,Done,tetracene_A1=-5_A2=33_a=6.0_b=8.5_theta=69.5_cx=0_cy=0_cz=0.log
5.9,8.6,68.5,-7,33,-51.71945829,-7.897988325,-8.980870409,2,Done,tetracene_A1=-7_A2=33_a=5.9_b=8.6_theta=68.5_cx=0_cy=0_cz=0.log
6.1,8.5,70.5,-6,33,-53.12101568,-7.227656415,-9.666425712,2,Done,tetracene_A1=-6_A2=33_a=6.1_b=8.5_theta=70.5_cx=0_cy=0_cz=0.log
5.7,9,67,-9,33,-47.65779313,-8.404877725,-7.712009421,2,Done,tetracene_A1=-9_A2=33_a=5.7_b=9.0_theta=67.0_cx=0_cy=0_cz=0.log
5.9,8.9,64.5,-10,33,-39.86395076,-7.431023621,-6.25047588,1,Done,tetracene_A1=-10_A2=33_a=5.9_b=8.9_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.9,67.5,-8,33,-50.23858865,-7.978198536,-8.570547895,1,Done,tetracene_A1=-8_A2=33_a=5.9_b=8.9_theta=67.5_cx=0_cy=0_cz=0.log
6,8.6,69.5,-5,33,-53.5775292,-7.311092655,-9.738835973,1,Done,tetracene_A1=-5_A2=33_a=6.0_b=8.6_theta=69.5_cx=0_cy=0_cz=0.log
5.9,8.6,69,-7,33,-51.99635209,-7.828359188,-9.08490843,2,Done,tetracene_A1=-7_A2=33_a=5.9_b=8.6_theta=69.0_cx=0_cy=0_cz=0.log
6.1,8.6,70.5,-6,33,-52.85295847,-7.227656415,-9.599411409,2,Done,tetracene_A1=-6_A2=33_a=6.1_b=8.6_theta=70.5_cx=0_cy=0_cz=0.log
5.7,9.1,66,-9,33,-47.07559689,-8.412253478,-7.562772483,2,Done,tetracene_A1=-9_A2=33_a=5.7_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.9,65,-10,33,-41.07892056,-7.535606947,-6.501926667,1,Done,tetracene_A1=-10_A2=33_a=5.9_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log
5.9,8.9,68,-8,33,-50.62377437,-7.997530864,-8.657178161,1,Done,tetracene_A1=-8_A2=33_a=5.9_b=8.9_theta=68.0_cx=0_cy=0_cz=0.log
6.1,8.4,69.5,-5,33,-53.73909546,-7.236582117,-9.816482805,1,Done,tetracene_A1=-5_A2=33_a=6.1_b=8.4_theta=69.5_cx=0_cy=0_cz=0.log
5.9,8.6,69.5,-7,33,-52.15281293,-7.721922196,-9.177242134,2,Done,tetracene_A1=-7_A2=33_a=5.9_b=8.6_theta=69.5_cx=0_cy=0_cz=0.log
5.8,8.6,64,-11,33,-21.07799564,-7.693116978,-1.422940421,2,Done,tetracene_A1=-11_A2=33_a=5.8_b=8.6_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.7,64.5,-11,33,-29.9454524,-7.356536929,-3.808094636,2,Done,tetracene_A1=-11_A2=33_a=5.9_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
5.7,9.1,66.5,-9,33,-47.69618169,-8.420081037,-7.714004903,1,Done,tetracene_A1=-9_A2=33_a=5.7_b=9.1_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.7,69.5,-7,33,-52.2625569,-7.721922196,-9.204678126,2,Done,tetracene_A1=-7_A2=33_a=5.9_b=8.7_theta=69.5_cx=0_cy=0_cz=0.log
5.9,9,68,-8,33,-50.58957006,-7.997530864,-8.648627082,1,Done,tetracene_A1=-8_A2=33_a=5.9_b=9.0_theta=68.0_cx=0_cy=0_cz=0.log
6.1,8.5,69.5,-5,33,-53.66946193,-7.236582117,-9.799074423,1,Done,tetracene_A1=-5_A2=33_a=6.1_b=8.5_theta=69.5_cx=0_cy=0_cz=0.log
5.9,8.9,65.5,-10,33,-42.22295161,-7.635291931,-6.738091938,2,Done,tetracene_A1=-10_A2=33_a=5.9_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log
5.8,8.6,64.5,-11,33,-23.53123343,-7.799059491,-1.983278613,2,Done,tetracene_A1=-11_A2=33_a=5.8_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.8,69.5,-7,33,-52.14609355,-7.721922196,-9.175562289,2,Done,tetracene_A1=-7_A2=33_a=5.9_b=8.8_theta=69.5_cx=0_cy=0_cz=0.log
5.7,9.1,67,-9,33,-48.21743918,-8.404877725,-7.851920933,1,Done,tetracene_A1=-9_A2=33_a=5.7_b=9.1_theta=67.0_cx=0_cy=0_cz=0.log
6,8.7,65.5,-10,33,-39.74736442,-7.182893617,-6.345394298,2,Done,tetracene_A1=-10_A2=33_a=6.0_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log
5.9,9.1,68,-8,33,-50.3812016,-7.997530864,-8.596534967,1,Done,tetracene_A1=-8_A2=33_a=5.9_b=9.1_theta=68.0_cx=0_cy=0_cz=0.log
5.8,8.6,65,-11,33,-25.87766401,-7.899850147,-2.519490928,2,Done,tetracene_A1=-11_A2=33_a=5.8_b=8.6_theta=65.0_cx=0_cy=0_cz=0.log
6.1,8.6,69.5,-5,33,-53.37161305,-7.236582117,-9.724612204,1,Done,tetracene_A1=-5_A2=33_a=6.1_b=8.6_theta=69.5_cx=0_cy=0_cz=0.log
6,8.6,68.5,-7,33,-51.82362118,-7.689349407,-9.111230592,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.6_theta=68.5_cx=0_cy=0_cz=0.log
5.7,9.2,66,-9,33,-47.61819223,-8.412253478,-7.698421319,1,Done,tetracene_A1=-9_A2=33_a=5.7_b=9.2_theta=66.0_cx=0_cy=0_cz=0.log
6,8.8,65.5,-10,33,-41.39157868,-7.182893617,-6.756447861,2,Done,tetracene_A1=-10_A2=33_a=6.0_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log
5.8,8.7,64,-11,33,-25.46887638,-7.693116978,-2.520660607,2,Done,tetracene_A1=-11_A2=33_a=5.8_b=8.7_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.8,67.5,-8,33,-49.68805907,-8.198411875,-8.32280883,1,Done,tetracene_A1=-8_A2=33_a=5.8_b=8.8_theta=67.5_cx=0_cy=0_cz=0.log
5.8,8.6,64,-12,33,-12.13387724,-7.619684502,0.776372942,1,Done,tetracene_A1=-12_A2=33_a=5.8_b=8.6_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.7,64.5,-12,33,-23.07778718,-7.281790448,-2.128551571,2,Done,tetracene_A1=-12_A2=33_a=5.9_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
6,8.6,69,-7,33,-52.1450569,-7.683546195,-9.194491128,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.6_theta=69.0_cx=0_cy=0_cz=0.log
6,8.9,64.5,-10,33,-40.55773837,-6.968472195,-6.655198495,2,Done,tetracene_A1=-10_A2=33_a=6.0_b=8.9_theta=64.5_cx=0_cy=0_cz=0.log
5.7,9.2,66.5,-9,33,-48.12392513,-8.420081037,-7.820940764,1,Done,tetracene_A1=-9_A2=33_a=5.7_b=9.2_theta=66.5_cx=0_cy=0_cz=0.log
5.8,8.8,68,-8,33,-50.15189689,-8.161308464,-8.457319991,1,Done,tetracene_A1=-8_A2=33_a=5.8_b=8.8_theta=68.0_cx=0_cy=0_cz=0.log
5.8,8.7,64.5,-11,33,-27.66003086,-7.799059491,-3.01547797,1,Done,tetracene_A1=-11_A2=33_a=5.8_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.6,64.5,-12,33,-15.04561902,-7.730035901,0.103613196,2,Done,tetracene_A1=-12_A2=33_a=5.8_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
6,8.6,69.5,-7,33,-52.37393741,-7.652340123,-9.267314291,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.6_theta=69.5_cx=0_cy=0_cz=0.log
6,8.9,65,-10,33,-41.64059221,-7.077478212,-6.871408948,2,Done,tetracene_A1=-10_A2=33_a=6.0_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log
5.7,9.2,67,-9,33,-48.5353232,-8.404877725,-7.931391937,1,Done,tetracene_A1=-9_A2=33_a=5.7_b=9.2_theta=67.0_cx=0_cy=0_cz=0.log
5.8,8.6,65,-12,33,-17.83917054,-7.835999749,-0.541792761,2,Done,tetracene_A1=-12_A2=33_a=5.8_b=8.6_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.8,68.5,-8,33,-50.50133964,-8.092749231,-8.578960294,1,Done,tetracene_A1=-8_A2=33_a=5.8_b=8.8_theta=68.5_cx=0_cy=0_cz=0.log
5.8,8.7,65,-11,33,-29.75000061,-7.899850147,-3.487575078,1,Done,tetracene_A1=-11_A2=33_a=5.8_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log
6,8.7,69.5,-7,33,-52.34639223,-7.652340123,-9.260427997,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.7_theta=69.5_cx=0_cy=0_cz=0.log
6,8.9,65.5,-10,33,-42.66207809,-7.182893617,-7.074072715,2,Done,tetracene_A1=-10_A2=33_a=6.0_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log
5.8,9,67,-9,33,-48.15456017,-8.242691491,-7.917294297,1,Done,tetracene_A1=-9_A2=33_a=5.8_b=9.0_theta=67.0_cx=0_cy=0_cz=0.log
5.8,8.7,64,-12,33,-17.56443412,-7.619684502,-0.581266278,2,Done,tetracene_A1=-12_A2=33_a=5.8_b=8.7_theta=64.0_cx=0_cy=0_cz=0.log
6,8.8,69.5,-7,33,-52.11333753,-7.652340123,-9.202164321,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.8_theta=69.5_cx=0_cy=0_cz=0.log
5.8,8.9,68.5,-8,33,-50.73506201,-8.092749231,-8.637390888,1,Done,tetracene_A1=-8_A2=33_a=5.8_b=8.9_theta=68.5_cx=0_cy=0_cz=0.log
5.8,8.8,64,-11,33,-29.19729482,-7.693116978,-3.452765216,1,Done,tetracene_A1=-11_A2=33_a=5.8_b=8.8_theta=64.0_cx=0_cy=0_cz=0.log
6.1,8.7,64.5,-10,33,-38.10379525,-6.495719966,-6.27808883,2,Done,tetracene_A1=-10_A2=33_a=6.1_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
5.8,9.1,67,-9,33,-48.53052149,-8.242691491,-8.011284628,1,Done,tetracene_A1=-9_A2=33_a=5.8_b=9.1_theta=67.0_cx=0_cy=0_cz=0.log
5.8,8.7,64.5,-12,33,-20.1734726,-7.730035901,-1.178350201,2,Done,tetracene_A1=-12_A2=33_a=5.8_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
